CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14348,274,1,409.57,0,Low Value
14349,25,1,133.5,0,Low Value
14350,289,1,282.93,0,Low Value
14351,544,1,51.0,3,Inactive
14352,172,4,1078.96,0,Low Value
14353,230,1,90.6,0,Low Value
14354,20,2,163.62,0,Low Value
14355,15,1,174.4,0,Low Value
14356,94,2,701.23,0,Low Value
14357,57,1,225.77,0,Low Value
14359,34,3,912.1800000000001,0,Low Value
14360,46,4,2128.23,0,Low Value
14362,37,1,161.2,0,Low Value
14364,123,8,3717.35,0,Low Value
14367,23,16,9261.52,2,Mid Value
14368,334,1,155.0,0,Low Value
14371,309,1,100.5,0,Low Value
14373,8,1,76.55,0,Low Value
14375,200,1,257.68,0,Low Value
14377,206,2,617.05,0,Low Value
14379,58,2,348.1,0,Low Value
14381,66,1,202.68,0,Low Value
14382,40,1,626.07,0,Low Value
14383,53,3,1247.69,0,Low Value
14385,24,3,202.10999999999999,0,Low Value
14386,311,1,142.4,0,Low Value
14387,47,3,1770.56,0,Low Value
14388,22,8,3212.84,0,Low Value
14389,80,2,1043.46,0,Low Value
14390,22,9,4652.82,0,Low Value
14393,232,1,67.95,0,Low Value
14395,17,9,3507.71,0,Low Value
14396,21,2,487.99,0,Low Value
14397,17,19,2612.96,2,Mid Value
14400,164,1,574.7,0,Low Value
14401,9,13,4051.48,2,Mid Value
14403,231,4,1475.81,0,Low Value
14404,19,6,1474.32,0,Low Value
14406,133,1,156.75,0,Low Value
14407,122,6,2157.73,0,Low Value
14408,25,7,2606.53,0,Low Value
14409,18,6,2059.4500000000003,0,Low Value
14410,107,9,1105.07,0,Low Value
14411,325,1,1063.0,0,Low Value
14412,57,2,770.03,0,Low Value
14413,12,1,122.7,0,Low Value
14414,8,7,1496.98,0,Low Value
14415,10,13,5900.28,2,Mid Value
14416,37,2,490.22,0,Low Value
14418,18,3,1937.25,0,Low Value
14419,14,6,1058.06,0,Low Value
14420,113,1,387.52,0,Low Value
14421,72,2,813.11,0,Low Value
14422,15,6,4263.64,0,Low Value
14423,964,1,265.2,3,Inactive
14424,763,1,322.08,3,Inactive
14426,38,10,4481.67,0,Low Value
14427,65,2,363.34000000000003,0,Low Value
14428,22,5,1244.83,0,Low Value
14431,317,1,470.36,0,Low Value
14432,24,6,2255.51,0,Low Value
14434,452,6,1372.8,0,Low Value
14436,113,1,89.06,0,Low Value
14437,15,1,63.0,0,Low Value
14438,321,1,131.9,0,Low Value
14439,334,1,2661.24,0,Low Value
14440,15,5,2357.68,0,Low Value
14441,15,4,1712.89,0,Low Value
14442,219,2,1589.82,0,Low Value
14443,18,4,1420.2,0,Low Value
14446,15,4,1039.58,0,Low Value
14447,33,5,1163.23,0,Low Value
14448,13,2,375.35,0,Low Value
14449,22,4,907.1,0,Low Value
14450,195,3,483.25,0,Low Value
14451,75,2,662.59,0,Low Value
14452,25,2,264.44,0,Low Value
14453,205,1,119.93,0,Low Value
14456,20,9,3062.4,0,Low Value
14457,691,1,113.64,3,Inactive
14459,170,1,1837.92,0,Low Value
14460,125,3,434.34,0,Low Value
14461,162,3,2103.06,0,Low Value
14462,81,11,2004.02,0,Low Value
14463,113,3,529.62,0,Low Value
14465,261,3,1058.6200000000001,0,Low Value
14466,22,7,2272.4,0,Low Value
14467,32,4,598.76,0,Low Value
14470,26,2,461.19,0,Low Value
14472,5,8,1936.84,0,Low Value
14473,89,2,234.34,0,Low Value
14474,61,1,547.66,0,Low Value
14475,86,3,925.85,0,Low Value
14476,272,1,215.7,0,Low Value
14477,199,4,1309.6,0,Low Value
14479,15,2,316.25,0,Low Value
14480,25,1,279.05,0,Low Value
14481,179,2,636.51,0,Low Value
14482,33,6,2068.15,0,Low Value
14483,296,1,137.1,0,Low Value
14484,65,1,321.92,0,Low Value
14485,53,1,165.75,0,Low Value
14487,18,6,1196.33,0,Low Value
14488,82,1,1064.28,0,Low Value
14489,222,1,463.38,0,Low Value
14491,22,2,340.93,0,Low Value
14493,21,5,2383.2400000000002,0,Low Value
14494,40,1,139.56,0,Low Value
14495,65,2,123.80000000000001,0,Low Value
14496,23,2,538.8100000000001,0,Low Value
14497,323,1,475.37,0,Low Value
14498,11,5,1957.32,0,Low Value
14499,41,3,815.32,0,Low Value
14500,204,3,356.85,0,Low Value
14501,198,2,251.21,0,Low Value
14502,34,11,2470.67,0,Low Value
14503,18,6,3543.26,0,Low Value
14504,62,4,673.26,0,Low Value
14505,11,8,5905.64,0,Low Value
14506,19,5,2012.17,0,Low Value
14507,55,6,1383.18,0,Low Value
14508,36,2,276.42,0,Low Value
14511,25,5,1314.81,0,Low Value
14512,202,2,275.28,0,Low Value
14513,221,3,455.59000000000003,0,Low Value
14514,76,3,1055.35,0,Low Value
14515,32,6,2102.09,0,Low Value
14517,156,2,330.45,0,Low Value
14518,79,1,174.37,0,Low Value
14520,381,2,270.6,0,Low Value
14522,86,4,974.54,0,Low Value
14523,123,1,241.09,0,Low Value
14524,10,9,1867.68,0,Low Value
14525,10,9,4332.2,0,Low Value
14527,4,55,8508.82,2,Mid Value
14528,51,1,364.21999999999997,0,Low Value
14529,75,3,620.04,0,Low Value
14530,40,6,2925.91,0,Low Value
14532,2,4,932.85,0,Low Value
14533,2,7,1949.72,0,Low Value
14534,17,18,4447.05,2,Mid Value
14535,75,3,2864.19,0,Low Value
14536,274,1,171.8,0,Low Value
14537,72,1,355.56,0,Low Value
14538,271,2,388.25,0,Low Value
14539,30,2,537.48,0,Low Value
14540,24,3,996.26,0,Low Value
14541,183,8,1461.65,0,Low Value
14542,565,1,103.25,3,Inactive
14543,14,16,3630.33,2,Mid Value
14544,11,2,2024.45,0,Low Value
14546,20,5,2578.09,0,Low Value
14547,18,8,4007.54,0,Low Value
14548,165,2,652.8,0,Low Value
14549,326,1,289.24,0,Low Value
14550,25,2,765.62,0,Low Value
14551,33,2,186.23,0,Low Value
14552,166,1,165.07,0,Low Value
14553,34,5,859.27,0,Low Value
14554,24,4,2381.04,0,Low Value
14555,71,2,324.14,0,Low Value
14557,100,1,788.38,0,Low Value
14560,7,22,2237.77,2,Mid Value
14561,90,3,1080.76,0,Low Value
14562,18,18,5074.77,2,Mid Value
14565,11,4,3099.12,0,Low Value
14566,856,1,1432.0,3,Inactive
14567,71,2,1530.3600000000001,0,Low Value
14569,16,1,227.39,0,Low Value
14570,295,2,218.06,0,Low Value
14572,18,7,2832.84,0,Low Value
14573,21,9,1653.42,0,Low Value
14576,752,1,35.400000000000006,3,Inactive
14577,12,4,859.71,0,Low Value
14578,17,1,168.63,0,Low Value
14581,31,1,138.6,0,Low Value
14582,55,1,114.11,0,Low Value
14583,20,5,1052.55,0,Low Value
14584,183,4,1042.26,0,Low Value
14585,65,1,157.05,0,Low Value
14586,291,1,237.35999999999999,0,Low Value
14587,33,9,1601.14,0,Low Value
14589,386,1,39.75,0,Low Value
14591,30,4,1447.14,0,Low Value
14592,49,3,570.46,0,Low Value
14593,36,3,617.99,0,Low Value
14594,22,2,379.83,0,Low Value
14595,34,6,1740.6000000000001,0,Low Value
14597,26,2,883.15,0,Low Value
14598,59,1,221.97,0,Low Value
14600,320,1,393.33000000000004,0,Low Value
14601,25,1,213.96,0,Low Value
14603,1020,1,660.0,3,Inactive
14606,2,93,12156.65,2,Mid Value
14607,30,14,16569.5,2,Mid Value
14608,18,4,1785.15,0,Low Value
14609,818,4,601.56,3,Inactive
14616,1718,3,406.08000000000004,3,Inactive
14618,352,3,553.44,0,Low Value
14619,260,1,394.44,0,Low Value
14620,220,2,412.78000000000003,0,Low Value
14621,8,5,1788.3600000000001,0,Low Value
14622,199,1,320.58000000000004,0,Low Value
14623,47,5,889.25,0,Low Value
14624,74,2,225.85,0,Low Value
14625,11,2,899.63,0,Low Value
14626,38,4,2791.27,0,Low Value
14628,106,2,671.96,0,Low Value
14629,18,2,959.01,0,Low Value
14631,65,3,1006.98,0,Low Value
14632,277,1,114.56,0,Low Value
14633,280,1,344.90000000000003,0,Low Value
14636,50,2,609.85,0,Low Value
14638,65,1,443.6,0,Low Value
14639,11,6,2984.4900000000002,0,Low Value
14640,39,6,2125.08,0,Low Value
14641,36,1,110.46000000000001,0,Low Value
14642,1169,1,96.12,3,Inactive
14643,7,2,693.8100000000001,0,Low Value
14644,82,2,830.76,0,Low Value
14645,171,2,597.09,0,Low Value
14646,3,73,280206.02,1,High Value
14647,216,1,243.22,0,Low Value
14649,19,4,1417.29,0,Low Value
14651,82,2,654.6,0,Low Value
14652,92,1,114.18,0,Low Value
14653,16,7,1947.55,0,Low Value
14655,22,4,1932.23,0,Low Value
14656,184,2,291.05,0,Low Value
14657,32,4,848.22,0,Low Value
14658,20,2,247.15,0,Low Value
14659,23,9,2529.93,0,Low Value
14660,101,2,285.74,0,Low Value
14661,41,1,107.95,0,Low Value
14662,43,4,771.17,0,Low Value
14664,34,2,637.89,0,Low Value
14665,104,5,1835.7,0,Low Value
14666,39,1,195.25,0,Low Value
14667,10,25,9241.2,2,Mid Value
14669,256,3,1269.99,0,Low Value
14670,295,2,411.53,0,Low Value
14672,249,2,765.5500000000001,0,Low Value
14673,17,5,1736.4,0,Low Value
14675,31,1,604.75,0,Low Value
14676,46,6,2548.2400000000002,0,Low Value
14680,10,16,28754.11,2,Mid Value
14681,86,3,498.95,0,Low Value
14682,216,2,52.0,0,Low Value
14684,12,5,1236.28,0,Low Value
14687,121,1,628.38,0,Low Value
14688,22,21,5630.87,2,Mid Value
14689,223,1,112.80000000000001,0,Low Value
14690,59,2,371.7,0,Low Value
14691,45,5,2114.33,0,Low Value
14692,152,4,591.55,0,Low Value
14693,279,1,172.9,0,Low Value
14696,19,7,2078.95,0,Low Value
14697,233,2,188.61,0,Low Value
14698,16,5,1250.76,0,Low Value
14699,594,1,109.13000000000001,3,Inactive
14700,47,3,2235.3,0,Low Value
14701,25,9,2549.37,0,Low Value
14702,14,17,3292.14,2,Mid Value
14703,29,1,318.17,0,Low Value
14704,34,9,1546.91,0,Low Value
14705,578,1,179.0,3,Inactive
14708,17,3,1126.3700000000001,0,Low Value
14709,8,13,4921.04,2,Mid Value
14710,29,4,606.13,0,Low Value
14711,25,11,2868.8,0,Low Value
14712,44,3,917.07,0,Low Value
14713,7,11,2666.36,0,Low Value
14714,404,1,160.19,0,Low Value
14715,39,4,867.38,0,Low Value
14716,57,2,329.68,0,Low Value
14719,16,5,1602.13,0,Low Value
14720,20,3,663.81,0,Low Value
14722,162,1,187.92,0,Low Value
14723,7,6,1158.3,0,Low Value
14725,39,1,718.08,0,Low Value
14727,289,1,268.58,0,Low Value
14729,23,1,313.49,0,Low Value
14730,16,8,2005.06,0,Low Value
14731,62,3,380.02,0,Low Value
14732,23,8,2702.4900000000002,0,Low Value
14733,4,12,9585.91,2,Mid Value
14735,8,32,6065.6900000000005,2,Mid Value
14737,3,3,1164.55,0,Low Value
14738,57,7,1314.45,0,Low Value
14739,17,7,3902.28,0,Low Value
14740,211,3,1448.21,0,Low Value
14741,11,6,1400.3400000000001,0,Low Value
14744,16,7,1099.98,0,Low Value
14745,127,5,1220.26,0,Low Value
14747,264,1,328.2,0,Low Value
14748,18,5,1415.75,0,Low Value
14752,58,1,389.64000000000004,0,Low Value
14753,102,1,563.15,0,Low Value
14754,59,2,638.05,0,Low Value
14755,24,11,5010.28,0,Low Value
14756,29,1,738.96,0,Low Value
14757,90,1,420.5,0,Low Value
14758,159,4,1484.06,0,Low Value
14759,19,3,1625.97,0,Low Value
14760,311,1,89.2,0,Low Value
14761,73,2,255.9,0,Low Value
14762,278,1,300.52,0,Low Value
14764,61,1,278.3,0,Low Value
14765,43,3,254.11,0,Low Value
14766,16,6,2473.37,0,Low Value
14768,142,2,192.60000000000002,0,Low Value
14769,7,8,10674.75,0,Low Value
14770,247,2,876.4200000000001,0,Low Value
14772,127,1,139.26,0,Low Value
14775,21,3,1011.9,0,Low Value
14776,66,11,2538.2999999999997,0,Low Value
14778,142,2,730.86,0,Low Value
14779,337,3,386.15,0,Low Value
14780,69,2,447.68,0,Low Value
14782,334,1,200.10000000000002,0,Low Value
14784,41,2,289.99,0,Low Value
14785,30,2,77.4,0,Low Value
14788,21,2,679.44,0,Low Value
14789,43,1,197.64,0,Low Value
14790,31,4,745.06,0,Low Value
14792,443,1,6.2,0,Low Value
14793,401,1,228.99,0,Low Value
14794,17,7,1319.91,0,Low Value
14795,181,1,131.45000000000002,0,Low Value
14796,11,17,8022.49,2,Mid Value
14798,325,3,173.74,0,Low Value
14799,65,1,157.7,0,Low Value
14800,12,12,4339.74,0,Low Value
14801,76,1,193.14,0,Low Value
14803,177,3,845.5500000000001,0,Low Value
14804,23,1,353.27,0,Low Value
14805,34,4,554.65,0,Low Value
14806,90,1,193.39000000000001,0,Low Value
14808,54,8,2741.17,0,Low Value
14810,19,11,2087.88,0,Low Value
14813,19,2,155.43,0,Low Value
14815,51,2,778.5,0,Low Value
14816,212,1,271.85,0,Low Value
14817,215,2,1110.34,0,Low Value
14818,88,3,657.8,0,Low Value
14819,79,2,272.07,0,Low Value
14820,90,4,507.29,0,Low Value
14821,16,1,48.800000000000004,0,Low Value
14823,195,3,321.43,0,Low Value
14824,25,4,1127.71,0,Low Value
14825,18,12,2226.9100000000003,0,Low Value
14828,351,3,2139.76,0,Low Value
14829,10,4,697.55,0,Low Value
14830,68,1,197.13,0,Low Value
14834,32,6,1720.3,0,Low Value
14836,43,3,102.45,0,Low Value
14837,104,4,1649.5,0,Low Value
14840,647,1,62.85,3,Inactive
14841,8,6,3295.76,0,Low Value
14842,58,4,2824.69,0,Low Value
14844,78,4,3189.81,0,Low Value
14847,163,1,309.40000000000003,0,Low Value
14849,8,25,7930.54,2,Mid Value
14850,326,1,325.75,0,Low Value
14851,38,2,511.35,0,Low Value
14852,73,6,2836.69,0,Low Value
14853,38,2,475.8,0,Low Value
14854,92,7,2759.83,0,Low Value
14855,134,2,645.65,0,Low Value
14856,51,3,1311.38,0,Low Value
14857,74,2,1173.1200000000001,0,Low Value
14859,27,4,1353.74,0,Low Value
14860,34,1,170.32,0,Low Value
14861,432,1,125.79,0,Low Value
14862,40,2,841.2,0,Low Value
14863,44,1,266.76,0,Low Value
14865,386,2,52.2,0,Low Value
14866,53,12,14389.9,2,Mid Value
14867,200,3,710.28,0,Low Value
14868,18,8,2953.59,0,Low Value
14869,23,2,725.7,0,Low Value
14870,276,1,327.25,0,Low Value
14871,10,4,522.38,0,Low Value
14873,225,1,519.68,0,Low Value
14875,122,2,1465.32,0,Low Value
14878,8,9,1485.54,0,Low Value
14880,92,3,706.19,0,Low Value
14881,34,1,255.4,0,Low Value
14882,41,2,589.7,0,Low Value
14883,33,6,761.59,0,Low Value
14885,146,1,765.3199999999999,0,Low Value
14886,267,1,364.8,0,Low Value
14887,94,1,1862.0,0,Low Value
14888,222,1,369.2,0,Low Value
14889,351,1,135.9,0,Low Value
14890,268,1,125.65,0,Low Value
14891,162,2,554.38,0,Low Value
14893,24,2,1237.8500000000001,0,Low Value
14894,100,1,655.75,0,Low Value
14895,22,20,11138.710000000001,2,Mid Value
14896,15,2,468.77000000000004,0,Low Value
14897,22,4,1366.38,0,Low Value
14898,21,6,1303.52,0,Low Value
14901,10,9,1421.29,0,Low Value
14902,40,1,332.66,0,Low Value
14903,35,5,2810.63,0,Low Value
14904,17,2,1025.44,0,Low Value
14905,172,2,616.15,0,Low Value
14907,10,7,3501.1,0,Low Value
14908,89,1,277.8,0,Low Value
14910,17,4,434.35,0,Low Value
14911,1,201,143825.06,1,High Value
14912,31,2,867.85,0,Low Value
14913,9,4,1227.43,0,Low Value
14915,106,2,307.48,0,Low Value
14916,85,4,1268.98,0,Low Value
14918,130,2,1610.15,0,Low Value
14920,227,2,977.77,0,Low Value
14921,45,2,1316.07,0,Low Value
14923,65,1,749.1,0,Low Value
14924,260,1,310.05,0,Low Value
14929,46,1,223.88,0,Low Value
14930,123,3,2372.86,0,Low Value
14931,19,5,1257.68,0,Low Value
14932,380,1,363.53,0,Low Value
14934,96,2,1890.94,0,Low Value
14935,312,1,1784.71,0,Low Value
14936,48,8,8137.02,0,Low Value
14937,71,3,1621.88,0,Low Value
14944,44,12,5900.25,0,Low Value
14946,760,1,100.9,3,Inactive
14947,87,2,290.82,0,Low Value
14948,37,6,1101.97,0,Low Value
14950,34,1,371.2,0,Low Value
14951,94,1,311.69,0,Low Value
14952,14,11,8099.49,2,Mid Value
14953,40,1,289.82,0,Low Value
14954,27,1,336.17,0,Low Value
14957,267,1,58.49,0,Low Value
14958,162,3,499.68,0,Low Value
14959,78,4,695.42,0,Low Value
14960,23,2,221.27,0,Low Value
14961,10,9,7044.68,0,Low Value
14962,285,1,126.7,0,Low Value
14963,24,5,1487.8,0,Low Value
14964,262,1,206.21,0,Low Value
14965,111,2,599.0,0,Low Value
14966,29,1,191.32,0,Low Value
14967,429,1,463.8,0,Low Value
14968,45,1,147.59,0,Low Value
14970,83,4,1592.06,0,Low Value
14971,49,3,1116.57,0,Low Value
14972,143,1,114.77,0,Low Value
14973,149,3,1314.45,0,Low Value
14974,52,1,114.39,0,Low Value
14975,72,1,279.94,0,Low Value
14976,71,7,790.86,0,Low Value
14978,87,5,1931.42,0,Low Value
14981,261,1,102.12,0,Low Value
14984,34,2,213.27,0,Low Value
14985,7,2,296.75,0,Low Value
14987,1111,2,326.4,3,Inactive
14988,226,1,334.54,0,Low Value
14995,53,2,233.23000000000002,0,Low Value
14997,103,3,546.1999999999999,0,Low Value
14998,184,2,429.87,0,Low Value
15000,62,1,490.52,0,Low Value
15002,17,4,1641.76,0,Low Value
15004,162,1,1246.32,0,Low Value
15005,9,28,6316.57,2,Mid Value
15006,66,1,502.09,0,Low Value
15007,174,1,156.91,0,Low Value
15009,27,3,1261.78,0,Low Value
15010,50,1,308.94,0,Low Value
15012,23,2,423.04,0,Low Value
15014,57,2,260.17,0,Low Value
15016,187,1,170.04,0,Low Value
15017,48,1,125.58,0,Low Value
15018,17,3,496.21,0,Low Value
15019,281,1,266.0,0,Low Value
15021,16,9,1914.82,0,Low Value
15022,26,4,905.04,0,Low Value
15023,17,11,6802.76,0,Low Value
15024,17,10,1661.33,0,Low Value
15025,48,1,377.01,0,Low Value
15026,95,3,469.0,0,Low Value
15027,45,4,1066.15,0,Low Value
15028,18,4,627.13,0,Low Value
15030,283,2,518.28,0,Low Value
15031,19,4,668.14,0,Low Value
15032,16,3,4959.1,0,Low Value
15033,19,10,2586.67,0,Low Value
15034,3,8,4308.61,0,Low Value
15035,104,1,252.73000000000002,0,Low Value
15036,87,3,465.55,0,Low Value
15038,19,6,705.49,0,Low Value
15039,10,47,19914.44,2,Mid Value
15041,184,1,180.35,0,Low Value
15042,213,1,135.93,0,Low Value
15043,46,1,537.0,0,Low Value
15044,2,17,7700.2300000000005,2,Mid Value
15045,166,2,735.66,0,Low Value
15046,24,15,5213.7699999999995,2,Mid Value
15047,284,1,343.62,0,Low Value
15048,18,4,384.05,0,Low Value
15049,1384,1,121.17000000000002,3,Inactive
15050,39,3,1782.09,0,Low Value
15051,38,3,1391.61,0,Low Value
15052,334,1,215.78,0,Low Value
15053,19,3,697.79,0,Low Value
15054,27,2,302.1,0,Low Value
15057,330,2,1489.5,0,Low Value
15058,40,11,2124.99,0,Low Value
15059,55,9,1337.72,0,Low Value
15060,23,4,303.09000000000003,0,Low Value
15061,9,48,54534.14,2,Mid Value
15062,85,4,987.86,0,Low Value
15063,593,1,370.79999999999995,3,Inactive
15065,52,4,3158.13,0,Low Value
15066,68,1,893.59,0,Low Value
15067,93,3,1744.76,0,Low Value
15068,61,2,553.36,0,Low Value
15069,194,1,1109.53,0,Low Value
15070,1118,1,106.2,3,Inactive
15071,108,2,982.07,0,Low Value
15073,200,3,1043.41,0,Low Value
15074,120,1,748.87,0,Low Value
15075,92,1,773.03,0,Low Value
15076,187,1,880.85,0,Low Value
15078,4,32,9743.11,2,Mid Value
15079,15,4,895.61,0,Low Value
15081,16,5,504.8,0,Low Value
15083,636,1,88.2,3,Inactive
15087,296,1,306.94,0,Low Value
15088,36,2,1160.07,0,Low Value
15089,24,6,2420.84,0,Low Value
15090,323,1,381.32,0,Low Value
15091,82,1,480.71,0,Low Value
15092,298,2,457.81,0,Low Value
15093,21,6,4597.02,0,Low Value
15095,118,4,1370.6000000000001,0,Low Value
15096,57,1,219.39000000000001,0,Low Value
15097,19,1,248.08,0,Low Value
15098,197,3,39916.5,2,Mid Value
15099,99,1,410.48,0,Low Value
15100,388,3,876.0,0,Low Value
15101,374,2,317.53000000000003,0,Low Value
15103,46,2,703.36,0,Low Value
15104,211,2,1027.44,0,Low Value
15105,32,7,2298.93,0,Low Value
15106,32,5,1422.52,0,Low Value
15107,22,6,319.5,0,Low Value
15108,156,4,1300.25,0,Low Value
15109,260,1,484.95,0,Low Value
15110,38,4,996.1,0,Low Value
15111,22,3,1567.48,0,Low Value
15113,24,3,3609.33,0,Low Value
15114,45,10,2760.56,0,Low Value
15115,33,1,340.11,0,Low Value
15116,72,4,1352.75,0,Low Value
15117,29,5,1551.78,0,Low Value
15118,514,1,244.8,3,Inactive
15119,260,1,266.4,0,Low Value
15120,148,1,358.82,0,Low Value
15121,65,2,457.72,0,Low Value
15122,128,3,1633.78,0,Low Value
15123,22,2,2199.31,0,Low Value
15124,206,2,184.19,0,Low Value
15125,75,15,11528.48,2,Mid Value
15127,80,1,406.53000000000003,0,Low Value
15128,75,4,1471.0,0,Low Value
15129,65,11,3447.4,0,Low Value
15130,184,1,330.11,0,Low Value
15132,71,5,977.9300000000001,0,Low Value
15133,142,3,982.42,0,Low Value
15134,29,8,1387.99,0,Low Value
15135,253,1,139.05,0,Low Value
15136,36,4,1286.7,0,Low Value
15139,254,2,178.96,0,Low Value
15140,67,7,2354.25,0,Low Value
15142,61,1,498.74,0,Low Value
15143,240,1,259.45,0,Low Value
15144,23,17,6580.4400000000005,2,Mid Value
15145,18,4,1194.73,0,Low Value
15146,179,2,1327.16,0,Low Value
15147,255,1,623.5,0,Low Value
15148,25,1,301.29,0,Low Value
15149,148,1,520.8000000000001,0,Low Value
15150,32,10,5314.47,0,Low Value
15152,24,13,4745.69,2,Mid Value
15153,45,1,329.25,0,Low Value
15154,90,1,296.42,0,Low Value
15156,15,3,961.49,0,Low Value
15157,8,3,1936.07,0,Low Value
15158,791,1,401.40000000000003,3,Inactive
15159,11,30,18641.010000000002,2,Mid Value
15160,7,1,158.16,0,Low Value
15163,33,2,304.47,0,Low Value
15164,83,3,843.05,0,Low Value
15165,23,1,487.75,0,Low Value
15167,335,1,163.0,0,Low Value
15168,40,1,106.56,0,Low Value
15171,346,1,1289.5,0,Low Value
15172,23,5,1624.05,0,Low Value
15174,337,1,135.75,0,Low Value
15175,86,1,224.14,0,Low Value
15178,1006,1,40.5,3,Inactive
15179,33,5,2206.9500000000003,0,Low Value
15180,17,1,87.5,0,Low Value
15181,81,3,689.48,0,Low Value
15182,169,2,622.85,0,Low Value
15184,44,2,406.76,0,Low Value
15185,85,1,310.62,0,Low Value
15186,29,2,411.41,0,Low Value
15187,16,16,4777.18,2,Mid Value
15189,23,41,16225.39,2,Mid Value
15192,15,3,1044.32,0,Low Value
15193,75,1,499.32,0,Low Value
15194,8,15,7616.53,2,Mid Value
15195,17,1,3861.0,0,Low Value
15197,7,3,1079.61,0,Low Value
15198,472,2,193.64,3,Inactive
15199,109,4,1268.7,0,Low Value
15201,102,5,1236.54,0,Low Value
15203,40,6,1827.8,0,Low Value
15204,7,1,316.58,0,Low Value
15205,99,2,653.24,0,Low Value
15206,25,4,420.3,0,Low Value
15208,3,5,870.12,0,Low Value
15210,239,1,331.18,0,Low Value
15211,14,2,894.4100000000001,0,Low Value
15212,256,1,101.8,0,Low Value
15213,333,2,328.35,0,Low Value
15214,16,8,1661.44,0,Low Value
15215,61,3,734.94,0,Low Value
15216,102,1,96.6,0,Low Value
15218,25,11,5756.89,0,Low Value
15219,555,1,305.75,3,Inactive
15220,66,6,1778.96,0,Low Value
15221,16,1,403.25,0,Low Value
15222,699,1,585.0,3,Inactive
15223,264,2,755.75,0,Low Value
15224,8,2,322.08,0,Low Value
15225,249,1,409.40000000000003,0,Low Value
15226,325,1,154.41,0,Low Value
15227,51,5,1219.4,0,Low Value
15228,81,4,3386.71,0,Low Value
15230,255,2,429.6,0,Low Value
15232,127,2,612.06,0,Low Value
15234,291,1,197.0,0,Low Value
15235,1,12,2247.51,0,Low Value
15236,313,1,321.05,0,Low Value
15237,16,4,1412.32,0,Low Value
15238,44,3,1071.99,0,Low Value
15239,25,2,780.59,0,Low Value
15240,59,5,1706.57,0,Low Value
15241,81,8,1756.44,0,Low Value
15243,89,1,316.68,0,Low Value
15244,80,2,631.57,0,Low Value
15245,148,3,2515.84,0,Low Value
15246,8,2,514.15,0,Low Value
15247,502,1,356.0,3,Inactive
15249,46,13,6688.46,2,Mid Value
15251,24,11,10484.99,2,Mid Value
15252,51,2,740.78,0,Low Value
15253,103,5,918.2,0,Low Value
15254,142,1,300.36,0,Low Value
15255,81,1,890.85,0,Low Value
15256,163,1,98.45,0,Low Value
15257,298,1,317.15,0,Low Value
15258,183,2,623.16,0,Low Value
15260,22,7,1810.77,0,Low Value
15261,150,1,254.82,0,Low Value
15262,704,1,178.95000000000002,3,Inactive
15263,121,1,156.51,0,Low Value
15264,79,1,393.74,0,Low Value
15265,166,2,1506.1200000000001,0,Low Value
15266,353,1,119.3,0,Low Value
15267,57,5,1717.36,0,Low Value
15269,403,1,408.8,0,Low Value
15270,132,7,2379.49,0,Low Value
15271,15,15,2507.07,2,Mid Value
15272,72,2,721.94,0,Low Value
15274,18,2,716.57,0,Low Value
15275,52,1,615.14,0,Low Value
15276,80,1,135.31,0,Low Value
15277,61,1,255.89999999999998,0,Low Value
15279,4,1,290.51,0,Low Value
15280,186,1,113.12,0,Low Value
15281,73,9,2332.15,0,Low Value
15286,795,1,240.55,3,Inactive
15287,37,2,486.69,0,Low Value
15288,15,5,2306.52,0,Low Value
15289,44,3,939.78,0,Low Value
15290,9,18,7943.22,2,Mid Value
15291,23,15,4668.3,2,Mid Value
15292,216,1,180.94,0,Low Value
15296,65,6,3672.86,0,Low Value
15297,24,3,641.94,0,Low Value
15298,16,12,4799.9,0,Low Value
15299,82,7,4507.01,0,Low Value
15300,78,1,496.44,0,Low Value
15301,18,12,5070.35,0,Low Value
15303,305,1,574.02,0,Low Value
15304,18,8,694.4,0,Low Value
15306,79,3,1174.3500000000001,0,Low Value
15307,110,1,205.3,0,Low Value
15308,289,1,310.47,0,Low Value
15311,1,91,60767.9,1,High Value
15312,4,4,924.85,0,Low Value
15313,1221,1,52.0,3,Inactive
15314,214,1,327.97,0,Low Value
15315,79,2,570.5,0,Low Value
15316,1437,1,165.0,3,Inactive
15318,18,1,312.62,0,Low Value
15319,298,1,204.5,0,Low Value
15320,59,1,267.13,0,Low Value
15321,85,3,2748.31,0,Low Value
15322,100,1,679.68,0,Low Value
15325,118,1,162.29,0,Low Value
15326,348,1,311.71,0,Low Value
15327,67,1,208.75,0,Low Value
15329,54,3,1049.7,0,Low Value
15330,75,2,714.9599999999999,0,Low Value
15332,19,4,1661.06,0,Low Value
15333,223,1,1028.56,0,Low Value
15334,171,3,351.67,0,Low Value
15335,68,1,173.97,0,Low Value
15339,81,2,574.07,0,Low Value
15341,95,1,2020.52,0,Low Value
15342,144,1,406.09000000000003,0,Low Value
15343,102,1,364.5,0,Low Value
15344,15,3,563.94,0,Low Value
15345,60,1,393.54,0,Low Value
15346,347,1,252.42000000000002,0,Low Value
15347,16,1,201.60000000000002,0,Low Value
15348,87,1,158.04,0,Low Value
15349,173,2,473.81,0,Low Value
15350,388,1,115.65,0,Low Value
15351,19,7,1960.11,0,Low Value
